Step_ID,Track_ID,Ensemble_Name,Ensemble_Member,Run_Date,Valid_Date,Forecast_Hour,Valid_Hour_UTC,Duration,Centroid_Lon,Centroid_Lat,Centroid_X,Centroid_Y,Storm_Motion_U,Storm_Motion_V,UP_HELI_MAX_mean,UP_HELI_MAX_max,UP_HELI_MAX_min,GRPL_MAX_mean,GRPL_MAX_max,GRPL_MAX_min,WSPD10MAX_mean,WSPD10MAX_max,WSPD10MAX_min,W_UP_MAX_mean,W_UP_MAX_max,W_UP_MAX_min,W_DN_MAX_mean,W_DN_MAX_max,W_DN_MAX_min,RVORT1_MAX_mean,RVORT1_MAX_max,RVORT1_MAX_min,RVORT5_MAX_mean,RVORT5_MAX_max,RVORT5_MAX_min,UP_HELI_MAX03_mean,UP_HELI_MAX03_max,UP_HELI_MAX03_min,UP_HELI_MAX01_mean,UP_HELI_MAX01_max,UP_HELI_MAX01_min,UP_HELI_MIN_mean,UP_HELI_MIN_max,UP_HELI_MIN_min,REFL_COM_mean,REFL_COM_max,REFL_COM_min,REFL_1KM_AGL_mean,REFL_1KM_AGL_max,REFL_1KM_AGL_min,REFD_MAX_mean,REFD_MAX_max,REFD_MAX_min,PSFC_mean,PSFC_max,PSFC_min,T2_mean,T2_max,T2_min,Q2_mean,Q2_max,Q2_min,TD2_mean,TD2_max,TD2_min,U10_mean,U10_max,U10_min,V10_mean,V10_max,V10_min,SBLCL-potential_mean,SBLCL-potential_max,SBLCL-potential_min,MLLCL-potential_mean,MLLCL-potential_max,MLLCL-potential_min,SBCAPE-potential_mean,SBCAPE-potential_max,SBCAPE-potential_min,MLCAPE-potential_mean,MLCAPE-potential_max,MLCAPE-potential_min,MUCAPE-potential_mean,MUCAPE-potential_max,MUCAPE-potential_min,SBCINH-potential_mean,SBCINH-potential_max,SBCINH-potential_min,MLCINH-potential_mean,MLCINH-potential_max,MLCINH-potential_min,USHR1-potential_mean,USHR1-potential_max,USHR1-potential_min,VSHR1-potential_mean,VSHR1-potential_max,VSHR1-potential_min,USHR6-potential_mean,USHR6-potential_max,USHR6-potential_min,VSHR6-potential_mean,VSHR6-potential_max,VSHR6-potential_min,U_BUNK-potential_mean,U_BUNK-potential_max,U_BUNK-potential_min,V_BUNK-potential_mean,V_BUNK-potential_max,V_BUNK-potential_min,SRH03-potential_mean,SRH03-potential_max,SRH03-potential_min,SRH01-potential_mean,SRH01-potential_max,SRH01-potential_min,PSFC-potential_mean,PSFC-potential_max,PSFC-potential_min,T2-potential_mean,T2-potential_max,T2-potential_min,Q2-potential_mean,Q2-potential_max,Q2-potential_min,TD2-potential_mean,TD2-potential_max,TD2-potential_min,U10-potential_mean,U10-potential_max,U10-potential_min,V10-potential_mean,V10-potential_max,V10-potential_min,area,eccentricity,major_axis_length,minor_axis_length,orientation,Matched,Max_Hail_Size,Num_Matches,Shape,Location,Scale
d01_REFL_COM_20110428-0000_23_23_197_00,d01_REFL_COM_20110428-0000_23_23_197,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 23:00:00,23,23,1,-75.99868,35.83618,2212003.19424,30325.55690,15000.00000,-3000.00000,4.40060,7.19187,0.02897,3.34056,7.14105,0.20069,10.53980,12.50007,8.99268,7.96580,14.30342,2.07591,-3.35531,-1.95807,-5.57333,0.00116,0.00157,0.00066,0.00075,0.00143,0.00038,1.74607,3.24475,0.05101,0.06943,0.26599,0.01600,-1.41945,-0.00854,-4.35398,46.81955,56.52600,38.14918,43.27094,47.76734,34.20354,45.90937,48.13573,41.06981,100974.01562,101066.17188,100901.35938,294.49170,295.24619,293.41449,0.01529,0.01594,0.01434,293.73355,294.40750,292.73517,1.50203,1.80187,0.95391,7.97878,9.24805,6.29865,230.99432,280.65363,193.82274,485.80283,507.04922,455.43265,1044.65173,1144.89014,744.03943,933.76965,1038.49451,677.99573,1358.42480,1463.41150,978.83221,-30.09545,-1.89107,-45.54514,-38.29462,-9.14358,-57.14331,15.07721,16.61976,12.44106,14.17813,15.20631,12.26716,8.73858,14.37361,4.48312,17.02400,19.21620,11.83035,17.32202,19.17670,14.42641,16.66698,19.12060,14.41740,245.18401,284.35443,194.34647,236.40807,262.91370,201.94049,100915.88281,100972.07031,100781.32812,295.05185,295.93945,294.05136,0.01531,0.01589,0.01459,293.74963,294.34753,292.99017,1.00117,1.80384,0.63539,9.62321,10.59181,8.78357,21,0.34400,5.31663,4.99216,0.35431,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_23_23_198_00,d01_REFL_COM_20110428-0000_23_23_198,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 23:00:00,23,23,1,-86.56804,37.96766,1250460.99705,58868.48203,-15000.00000,-30000.00000,10.43268,28.67399,0.00000,3.66505,8.49342,0.26268,12.03315,13.89231,10.03398,6.79214,10.51885,0.96102,-1.11949,-0.39358,-1.80391,0.00211,0.00333,0.00075,0.00180,0.00297,0.00020,14.35729,34.03334,0.09522,1.66610,3.26861,0.17223,-0.15584,0.00000,-1.64180,49.21432,66.41748,35.50541,41.53227,65.20906,21.01631,45.54497,65.20906,23.04305,99151.51562,99621.85156,98267.50781,286.07950,289.75006,284.15567,0.00780,0.00828,0.00733,283.15753,284.06833,282.27316,8.79835,12.19766,5.14298,-1.23340,6.92645,-7.67749,1104.09460,1180.49585,1045.12720,1171.88293,1254.28894,1112.85083,442.98553,592.60437,243.67258,319.20380,400.94409,183.50635,442.98553,592.60437,243.67258,-4.89147,-1.65116,-9.16237,-0.76916,0.00000,-3.26448,8.67498,11.32019,6.91700,3.91033,8.13330,1.29322,15.66175,17.67131,12.99750,-10.21432,-7.98069,-13.17907,14.22897,14.97921,12.90380,-0.30946,2.39529,-1.35743,249.67728,401.73285,168.44370,81.41340,118.79335,57.01968,99018.96094,99490.18750,98233.71094,290.28778,291.01889,289.31631,0.00776,0.00840,0.00722,283.05701,284.30774,282.03619,8.40868,10.11264,5.55572,6.76855,8.69035,5.10343,81,0.88153,15.41996,7.28010,-0.51524,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_23_24_199_00,d01_REFL_COM_20110428-0000_23_24_199,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 23:00:00,23,23,1,-86.20320,38.18843,1277843.31897,87998.59666,9000.00000,-15000.00000,3.48095,11.30986,0.00000,1.95660,5.06984,0.10917,11.84429,16.58036,8.83227,4.10004,8.57613,0.67109,-1.23860,-0.54868,-2.16204,0.00161,0.00292,0.00054,0.00107,0.00244,0.00020,3.64950,13.03885,0.00000,0.47601,1.76123,0.00000,-1.07737,0.00000,-3.87596,44.12245,60.98909,35.21180,39.34068,54.61037,25.87922,43.19044,54.61037,25.87922,98662.81250,99283.96094,98053.95312,284.61227,289.47757,283.55612,0.00741,0.00822,0.00638,282.32040,283.86078,280.13727,9.05406,13.69365,4.94367,0.06659,9.37384,-7.86915,717.37085,1181.03052,273.97095,930.68817,1247.87708,481.97986,174.20578,460.40396,0.00000,119.77324,317.54596,0.00000,199.27187,460.40396,0.00000,-7.51005,0.00000,-135.05998,-10.18246,0.00000,-87.72527,9.67351,19.43277,5.11042,5.36824,11.40532,-2.20207,19.19895,24.35915,13.85209,1.45949,13.95852,-9.72120,18.19438,26.85423,12.33707,-1.87212,1.71359,-6.23155,125.64230,278.59830,-54.85923,43.62862,127.76688,-26.02496,98552.46875,99122.67188,97950.26562,286.62488,290.62439,283.38937,0.00762,0.00805,0.00723,282.72940,283.60123,281.92850,6.02363,8.47641,3.74128,1.94482,7.75753,-6.38274,118,0.95701,24.35231,7.06357,1.55410,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_23_24_199_01,d01_REFL_COM_20110428-0000_23_24_199,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 00:00:00,24,0,2,-86.12554,37.83589,1290834.48587,50704.70214,9000.00000,-36000.00000,7.11345,12.89034,0.00000,3.66021,5.60444,0.43682,13.63939,16.34962,9.63948,6.87415,8.34766,3.37800,-1.08232,-0.37743,-1.78558,0.00229,0.00318,0.00086,0.00192,0.00271,0.00079,14.12361,21.80194,4.77695,1.74789,3.04282,0.00000,-0.32124,0.00000,-2.80544,41.76944,56.81260,35.21273,37.66039,50.46119,21.28574,47.13313,52.47770,22.10744,98552.01562,99319.52344,98080.20312,283.83960,286.39273,283.02402,0.00730,0.00780,0.00665,282.09143,283.08005,280.71915,5.92559,8.44800,4.14202,0.55803,4.23962,-4.17997,1046.62024,1115.89185,870.65857,1164.26099,1225.97888,977.52332,394.26163,459.16568,277.62109,255.46567,314.38324,200.79269,394.26163,459.16568,277.62109,-4.89040,-3.15492,-13.17807,-1.24818,0.00000,-12.57421,9.57711,11.80950,7.34175,4.92101,7.72848,3.27474,18.17460,20.43098,14.54470,-9.04828,1.94016,-11.05155,14.04776,17.83672,13.20136,-0.67620,0.90393,-5.62075,224.64680,261.03049,134.01300,88.81977,116.96991,61.88921,98451.96094,99293.13281,97973.00781,289.43561,290.67960,288.97723,0.00787,0.00808,0.00712,283.19498,283.64569,281.73126,7.23033,8.35548,6.03548,5.62052,6.95134,-1.26411,85,0.86957,15.49554,7.65174,-0.89230,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_23_23_200_00,d01_REFL_COM_20110428-0000_23_23_200,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-28 23:00:00,23,23,1,-85.09273,39.31496,1351131.01315,226616.87821,-63000.00000,63000.00000,0.69508,7.38260,0.00000,0.80958,4.55201,0.05917,8.37878,10.13242,6.76633,1.84488,6.76277,0.21647,-0.53286,-0.26050,-0.99805,0.00118,0.00437,0.00000,0.00099,0.00332,0.00010,1.62375,13.73991,0.00000,0.38166,2.06486,0.00000,-0.19723,0.00000,-2.99094,41.64688,55.31561,35.08335,38.39891,48.75900,29.70805,39.59939,51.26096,29.70805,97404.08594,98140.62500,97110.56250,284.98065,286.10883,283.50266,0.00790,0.00831,0.00660,283.08554,283.83072,280.43872,6.37854,10.01490,2.22797,2.26527,7.22473,-3.26273,634.80182,852.68097,320.63965,904.60309,1072.56787,694.31897,213.58827,404.70724,98.36889,66.98234,182.25099,4.25261,213.58827,404.70724,98.36889,-3.12336,0.00000,-9.61087,-9.45753,-0.15474,-32.87143,13.84406,17.34532,9.86293,-1.08952,1.73679,-4.25946,21.49056,23.50454,19.10872,9.21265,12.25624,6.11693,23.24544,24.48848,22.14820,1.55673,2.29677,0.68593,100.64198,161.66116,10.69127,61.28334,102.14677,28.67761,97340.48438,98033.60938,97048.82812,286.66318,287.45526,284.30988,0.00781,0.00863,0.00669,282.90250,284.46616,280.68506,5.37982,7.50556,2.92611,5.37325,6.95330,3.70454,139,0.97591,30.01782,6.54852,-0.84307,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_27_201_00,d01_REFL_COM_20110428-0000_24_27_201,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 00:00:00,24,0,1,-80.86699,26.22831,2024869.60122,-1122367.74831,-9000.00000,15000.00000,1.38493,6.13260,0.00000,1.43061,6.79753,0.00063,2.77880,4.88125,1.36190,5.65178,21.74417,0.50160,-1.62787,-0.38659,-3.11242,0.00087,0.00228,0.00023,0.00084,0.00174,0.00017,0.97812,3.54173,0.00000,0.14257,0.36810,0.00000,-0.55695,0.00000,-2.19336,46.74508,63.80910,36.62228,42.86311,50.61355,36.55597,42.93126,50.61355,36.55597,101456.45312,101541.33594,101231.46875,298.70255,299.53650,297.86993,0.01848,0.01910,0.01730,296.85373,297.38824,295.79352,-0.57346,1.04742,-3.01083,0.01307,2.40079,-3.01496,666.52148,848.05676,546.79639,806.37048,943.76611,736.11267,1851.47327,2372.66333,1244.94617,1990.05347,2392.25610,1453.34351,2165.23657,2545.83594,1724.26477,-32.80947,-10.03490,-61.79969,-10.03219,-5.40397,-19.97111,-0.15420,3.16137,-4.47386,3.65621,6.59314,1.52578,7.24450,8.89938,4.62646,2.18353,3.45449,0.36106,-0.23307,2.68046,-2.67789,-4.67694,-4.20511,-5.19248,54.23246,82.64635,19.42066,4.72699,49.51635,-38.15005,101419.86719,101433.53906,101406.65625,298.87744,299.56714,298.06461,0.01760,0.01838,0.01693,296.06094,296.76120,295.43948,0.43769,2.22218,-1.61939,1.26033,2.94134,-0.94477,20,0.84294,7.33630,3.94698,0.57931,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_27_201_01,d01_REFL_COM_20110428-0000_24_27_201,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 01:00:00,25,1,2,-80.74646,26.19459,2037633.73546,-1123389.52258,9000.00000,0.00000,2.31010,13.02883,0.00000,5.22889,15.38702,0.24278,5.16783,8.36476,2.61485,5.35102,24.15462,0.75013,-2.12241,-0.75241,-4.14830,0.00072,0.00218,0.00000,0.00102,0.00195,0.00000,0.36114,4.17304,0.00000,0.06464,0.37483,0.00000,-0.82933,0.00000,-4.06877,45.65419,60.83651,37.22105,42.23072,48.43763,35.69550,44.67245,52.25601,36.39578,101525.32812,101608.38281,101494.46875,297.91748,299.16357,297.14557,0.01803,0.01841,0.01672,296.46259,296.80930,295.25937,-0.45202,2.61615,-5.72499,2.47426,7.84003,-3.14051,622.31207,790.18573,409.49786,742.49042,840.76855,578.06110,2117.81787,2660.97070,1611.53516,1933.41211,2260.06152,1603.05737,2159.32959,2660.97070,1743.12268,-12.69746,-2.93342,-27.90251,-9.09491,-0.46954,-27.05875,0.48817,3.07052,-3.69883,3.50383,8.83043,-0.18995,9.77044,13.79627,5.13522,0.64086,4.52783,-2.12856,-1.15125,1.19444,-5.86055,-5.31152,-3.67587,-6.59243,63.96252,113.79620,3.89651,23.02399,51.57382,-25.54755,101472.77344,101529.36719,101396.04688,299.29822,300.37167,297.93802,0.01767,0.01910,0.01637,296.12061,297.38824,294.91241,-1.46253,0.16522,-3.79390,0.58415,3.85347,-3.19026,44,0.65060,8.78085,6.66836,0.40828,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_27_201_02,d01_REFL_COM_20110428-0000_24_27_201,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 02:00:00,26,2,3,-80.62685,26.63044,2038512.54835,-1072695.40483,3000.00000,36000.00000,0.97239,8.70011,0.00000,3.57591,12.44503,0.00415,4.83907,7.56617,2.22563,5.02497,21.70357,0.58905,-2.36484,-0.81697,-4.71290,0.00084,0.00347,0.00000,0.00069,0.00255,0.00000,0.25107,4.22628,0.00000,0.04134,0.19753,0.00000,-2.13341,0.00000,-17.48523,44.69489,61.72515,35.22739,40.83069,50.33440,21.61467,43.70680,51.09314,21.61467,101565.05469,101656.14062,101476.26562,297.10281,298.42398,296.67310,0.01760,0.01810,0.01651,296.08850,296.53922,295.06699,0.52882,3.33460,-3.48264,1.68183,5.76810,-2.92910,453.77209,690.50800,170.05679,656.62549,861.59717,440.76126,1739.14221,2209.53467,1030.34448,1434.72266,1950.21667,948.50043,1780.72571,2214.65308,1037.23279,-11.01080,0.00000,-36.00345,-7.75403,-0.16856,-23.25214,-0.20785,10.21110,-7.62125,3.57980,7.12061,-4.09311,7.69607,11.53037,-0.58437,-1.82769,2.01512,-8.05275,-1.80219,3.19844,-7.28104,-4.03377,0.38534,-5.90604,50.25345,189.33420,-64.25288,-4.87208,106.86323,-97.83089,101499.50000,101601.47656,101374.20312,297.99350,299.37805,296.68848,0.01770,0.01834,0.01627,296.15952,296.73767,294.81799,0.19715,3.95530,-3.68617,1.58168,5.57564,-1.12511,96,0.77313,15.61962,9.90676,-1.17015,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_27_201_03,d01_REFL_COM_20110428-0000_24_27_201,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 03:00:00,27,3,4,-80.44468,27.00429,2046966.11994,-1027493.09781,3000.00000,30000.00000,2.66481,22.82269,0.00000,4.74465,19.00584,0.00424,5.42923,6.94398,3.91352,5.73159,22.14865,0.60329,-1.90586,-0.72683,-4.37801,0.00075,0.00352,0.00003,0.00063,0.00395,0.00008,0.38664,10.15063,0.00000,0.08818,1.42733,0.00000,-5.52255,0.00000,-31.23306,48.68602,65.70108,35.53964,42.01914,51.38921,16.96710,43.35725,51.94548,16.96710,101574.44531,101737.82031,101509.38281,297.35483,298.63098,296.45758,0.01736,0.01855,0.01656,295.86871,296.93442,295.10699,0.11644,5.62353,-4.40294,2.35966,6.94384,-2.82154,502.73578,584.25159,361.45441,782.52844,943.61676,565.42969,1408.54272,1776.58972,1263.43896,1257.60632,1716.27808,920.07855,1457.93811,2031.24841,1267.48889,-34.42258,-4.16962,-56.34402,-25.29787,-3.70718,-45.27070,3.73175,6.81775,0.66376,1.54450,4.25945,-4.02297,9.29288,11.46063,7.38548,-3.08883,0.40742,-4.54336,-2.69748,-0.35438,-4.45123,-1.45007,0.77992,-3.22826,96.54016,126.05995,49.77534,53.17197,82.16106,21.83684,101472.75000,101517.64844,101442.00000,298.28836,298.86984,297.71371,0.01671,0.01856,0.01621,295.23215,296.93228,294.75821,-1.00915,0.07434,-2.53020,4.39073,6.38526,1.37652,73,0.69067,11.59377,8.38431,0.67747,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_25_202_00,d01_REFL_COM_20110428-0000_24_25_202,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 00:00:00,24,0,1,-80.63978,27.33600,2019557.06954,-995432.50499,15000.00000,6000.00000,0.80356,4.56890,0.00000,4.36147,9.55937,0.24400,8.27894,10.66246,7.12276,5.99240,17.31384,0.96298,-2.55561,-1.19110,-4.26985,0.00119,0.00248,0.00026,0.00114,0.00195,0.00056,0.40817,2.76958,0.00000,0.31186,0.64629,0.00000,-3.16180,-0.09481,-7.66619,49.99781,66.07011,38.13272,42.18196,50.32839,24.73297,44.63772,50.32839,34.91640,101433.87500,101543.35938,101273.53125,298.24927,299.99701,297.66293,0.01805,0.01832,0.01684,296.47525,296.72031,295.36063,2.56056,7.65226,-4.78708,3.53314,8.44007,-1.37560,1048.28442,1228.96045,906.29297,1084.51526,1269.44348,1003.32678,2235.25073,2638.55078,1888.59998,2070.80371,2441.48779,1732.55615,2257.62378,2638.55078,1938.97058,-13.94217,-1.97525,-27.84492,-15.23038,-0.58398,-25.74885,4.69743,7.02248,-1.89515,1.48915,3.83074,-1.49637,12.80359,15.41157,4.90452,-1.94440,1.05684,-4.41622,-1.27386,2.75374,-2.67332,-4.19783,-3.72894,-5.46859,179.16248,233.45543,36.85032,70.85466,115.54221,-20.60778,101301.74219,101363.42188,101208.07031,302.52499,303.62817,301.59357,0.01668,0.01702,0.01641,295.18478,295.49551,294.93689,-4.86894,1.74244,-6.45894,4.13433,5.05697,2.14317,38,0.69634,8.22834,5.90560,-1.08520,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_25_202_01,d01_REFL_COM_20110428-0000_24_25_202,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 01:00:00,25,1,2,-80.77457,27.55562,2000949.40423,-974311.05836,-21000.00000,21000.00000,1.18999,13.76803,0.00000,3.35882,17.17352,0.00080,7.31087,9.33906,3.52597,5.01194,27.74211,1.01429,-1.96848,-0.61763,-4.44788,0.00084,0.00335,0.00000,0.00098,0.00286,0.00000,0.38376,3.80545,0.00000,0.09924,0.82338,0.00000,-1.42789,0.00000,-7.85563,46.19855,65.16710,36.04889,40.94352,50.61856,25.57829,42.56390,52.05665,32.18266,101314.28906,101427.51562,101163.99219,297.85791,298.56705,297.18314,0.01791,0.01842,0.01731,296.32516,296.76724,295.78519,-1.52961,2.49414,-6.01379,4.79886,9.28013,-1.98569,754.38202,981.35889,503.79828,927.82153,1077.82690,758.43964,2259.68164,2882.19922,1871.37805,2220.14673,2965.34497,1802.18213,2382.87622,3068.70312,1890.22327,-30.25331,-12.79956,-63.65357,-13.47647,-2.17009,-31.64040,7.30136,11.89850,2.43522,1.43221,4.97724,-3.11793,8.42394,12.59339,3.84208,2.36089,6.32424,-3.32847,4.13259,11.30784,-1.77459,-3.22416,0.01205,-5.10131,72.46804,158.88638,-5.86125,75.60847,137.24573,24.06606,101272.71094,101399.14844,101150.34375,300.26227,302.02325,298.55948,0.01725,0.01773,0.01680,295.71744,296.17352,295.31039,-1.89530,2.36746,-5.84074,2.67689,6.69892,-0.96464,66,0.34548,9.90309,9.29332,-1.20351,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_26_203_00,d01_REFL_COM_20110428-0000_24_26_203,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 00:00:00,24,0,1,-83.18517,29.53061,1722562.03494,-807016.17014,39000.00000,12000.00000,1.01501,12.60790,0.00000,2.98193,14.51413,0.41026,6.67462,7.91586,5.45500,3.49805,15.97906,0.54187,-2.04894,-0.91793,-4.45657,0.00044,0.00127,0.00000,0.00135,0.00322,0.00005,0.37311,2.80519,0.00022,0.23812,0.69401,0.06374,-1.88038,0.00000,-21.81907,44.73909,62.91122,35.08261,41.21966,49.27805,33.04922,42.07723,50.02415,34.36801,101437.85938,101596.74219,101295.48438,295.60803,298.16907,293.71408,0.01605,0.01845,0.01424,294.54330,296.82303,292.70514,3.85065,7.23424,-0.41691,-0.93816,4.63253,-4.65577,215.63586,342.61459,162.27251,471.22583,630.64960,416.36835,1931.72595,2635.35571,178.98389,1940.47595,2419.62158,792.70721,2440.81909,2801.09302,2062.18042,-47.26474,0.00000,-293.61609,-14.56920,0.00000,-87.37779,5.73439,7.30712,2.69530,7.10371,15.51921,2.26118,10.74655,21.58891,4.91292,3.79665,13.52471,-6.42749,9.94740,16.46843,3.28125,1.64472,6.89094,-2.36354,113.43304,234.61887,49.03638,73.32748,153.12326,7.89480,101283.00781,101391.14062,101206.50000,297.21060,298.23148,294.70096,0.01754,0.01842,0.01504,295.95197,296.77762,293.53052,3.52340,5.01750,1.64804,2.32684,6.39356,-6.32533,108,0.83131,17.15418,9.53445,0.52034,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_26_203_01,d01_REFL_COM_20110428-0000_24_26_203,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 01:00:00,25,1,2,-82.97175,29.37999,1746251.44218,-819462.34308,21000.00000,-9000.00000,0.88111,16.29331,0.00000,3.43634,13.60956,0.39190,6.40444,8.51209,4.99321,3.31929,16.98421,0.28955,-2.00694,-1.07755,-4.48651,0.00053,0.00222,0.00005,0.00123,0.00316,0.00003,0.27125,2.62290,0.00000,0.17737,0.62750,0.00093,-4.21171,0.00000,-38.39719,43.68835,62.99903,35.47691,39.92910,49.63051,25.86138,43.16138,50.22512,33.13227,101405.60938,101610.83594,101204.35156,295.77402,298.04431,294.13910,0.01629,0.01852,0.01462,294.77545,296.88678,293.09415,3.55083,6.70152,1.07911,-1.53324,4.09540,-5.51757,215.88431,317.26022,161.13609,461.08737,617.96613,413.89838,2256.13599,2779.91040,233.98366,2136.16479,2619.43408,817.91864,2546.66943,2965.51733,1489.20618,-11.26204,0.00000,-205.89662,-6.06399,0.00000,-85.79149,5.86011,8.21200,-0.23779,4.41609,11.59810,1.37375,6.56337,14.98591,1.84504,6.76939,21.41378,-3.32732,14.05549,16.95856,4.14524,3.69158,8.83786,-1.66864,60.00501,129.25475,-18.39564,50.16291,82.50375,2.07760,101364.65625,101534.31250,101109.68750,297.64212,298.32056,295.23752,0.01788,0.01845,0.01564,296.29852,296.82303,294.17798,4.02607,7.22867,2.66664,2.98954,5.61073,-4.65577,152,0.46351,15.97049,14.15135,0.41445,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_26_203_02,d01_REFL_COM_20110428-0000_24_26_203,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 02:00:00,26,2,3,-82.80307,29.36039,1762808.65941,-818353.86008,18000.00000,6000.00000,1.19005,7.24675,0.00000,3.42048,10.88527,0.62308,6.92102,9.06312,5.78358,4.13247,12.66767,0.61143,-1.95566,-1.13584,-3.55580,0.00075,0.00165,0.00014,0.00144,0.00235,0.00000,0.56570,2.24658,0.00638,0.24644,0.54218,0.03118,-0.80374,0.00000,-7.37448,43.69618,57.39375,35.14353,39.84061,47.86204,18.27205,42.93874,49.26334,31.13896,101452.99219,101541.53906,101329.61719,294.63220,296.46118,293.84070,0.01510,0.01687,0.01439,293.61899,295.40155,292.87064,2.76815,5.78173,-0.27262,-3.94506,-1.57261,-5.98175,208.44839,289.80252,181.35953,439.56668,574.25061,422.81329,1681.60925,2698.69849,264.30148,1764.88647,2680.79272,375.75635,2334.61963,2943.13989,1541.50671,-43.81403,0.00000,-235.73346,-24.85158,0.00000,-141.65800,4.49560,7.81107,-0.55289,4.92530,11.83168,1.15156,10.08063,17.24429,3.13988,6.33814,13.61076,-0.93360,13.83767,16.20372,8.80516,0.69133,5.93819,-5.99254,59.81844,145.68057,6.65471,42.52963,79.09004,-2.61902,101332.17188,101423.42188,101164.06250,296.96048,298.09253,294.78833,0.01722,0.01843,0.01526,295.66266,296.79599,293.77347,3.90852,7.66762,2.30646,0.41912,4.32139,-5.51757,97,0.76472,14.62749,9.42537,0.58126,0,0,0,0,0,0
d01_REFL_COM_20110428-0000_24_24_204_00,d01_REFL_COM_20110428-0000_24_24_204,NCARSTORM,d01,2011-04-28 00:00:00,2011-04-29 00:00:00,24,0,1,-81.48344,31.25775,1843576.98754,-584914.70668,-9000.00000,-39000.00000,1.62532,16.75005,0.00000,2.87959,17.34290,0.15819,4.72219,7.51134,2.86660,3.82594,20.09825,0.44061,-1.91273,-0.71196,-5.14445,0.00107,0.00304,0.00003,0.00066,0.00156,0.00015,0.99787,7.23186,0.00000,0.11749,0.56803,0.00170,-1.44472,0.00000,-8.28308,40.22325,64.39210,35.05828,37.35369,50.03232,15.37228,42.78358,51.27460,34.53793,101372.58594,101471.21875,101222.28125,293.29855,294.70242,292.64639,0.01390,0.01506,0.01355,292.30228,293.58212,291.89844,2.60817,4.90009,-0.93841,-0.35754,4.86416,-2.75491,307.48590,383.95065,223.19786,562.44666,684.27057,426.83112,62.36280,372.26758,0.00000,201.71526,744.10071,0.00000,1634.51538,2297.58496,360.71295,-189.94141,0.00000,-460.04880,-141.80089,0.00000,-309.54428,6.89473,12.95283,0.74775,12.30659,16.38160,6.00885,17.19697,25.62687,4.30648,10.46723,20.47503,1.68560,15.42660,19.25070,11.18317,3.52857,10.50241,0.12416,72.52116,212.30200,-34.87711,31.38875,97.70872,-31.73310,101283.01562,101444.78125,101114.44531,293.98410,295.36087,292.82513,0.01424,0.01559,0.01348,292.67029,294.12720,291.81070,2.60127,6.76940,0.45332,-0.53617,1.49461,-3.35412,171,0.94489,34.28547,11.22482,-1.50677,0,0,0,0,0,0
